grid_idx,격자100m,위도,경도
7819,다바884120,36.30571283,127.3713501
7820,다바884121,36.30661438,127.3713486
7821,다바884122,36.30751593,127.3713471
7822,다바884123,36.30841747,127.3713456
7823,다바884124,36.30931902,127.3713441
7824,다바884125,36.31022056,127.3713426
7825,다바884126,36.31112211,127.3713412
7826,다바884127,36.31202365,127.3713397
7827,다바884128,36.3129252,127.3713382
7828,다바884129,36.31382674,127.3713367
7829,다바884130,36.31472829,127.3713352
7830,다바884131,36.31562983,127.3713338
7831,다바884132,36.31653138,127.3713323
7832,다바884133,36.31743292,127.3713308
7833,다바884134,36.31833447,127.3713293
7834,다바884135,36.31923601,127.3713278
7835,다바884136,36.32013755,127.3713264
7836,다바884137,36.3210391,127.3713249
7837,다바884138,36.32194064,127.3713234
7838,다바884139,36.32284218,127.3713219
7839,다바884140,36.32374373,127.3713204
7840,다바884141,36.32464527,127.3713189
7841,다바884142,36.32554681,127.3713175
7842,다바884143,36.32644836,127.371316
7843,다바884144,36.3273499,127.3713145
7844,다바884145,36.32825144,127.371313
7845,다바884146,36.32915298,127.3713115
7846,다바884147,36.33005453,127.37131
7847,다바884148,36.33095607,127.3713086
7848,다바884149,36.33185761,127.3713071
7849,다바884150,36.33275915,127.3713056
7850,다바884151,36.3336607,127.3713041
7851,다바884152,36.33456224,127.3713026
7852,다바884153,36.33546378,127.3713011
7853,다바884154,36.33636532,127.3712997
7854,다바884155,36.33726686,127.3712982
7855,다바884156,36.3381684,127.3712967
7856,다바884157,36.33906994,127.3712952
7857,다바884158,36.33997148,127.3712937
7858,다바884159,36.34087303,127.3712923
7859,다바884160,36.34177457,127.3712908
7860,다바884161,36.34267611,127.3712893
7861,다바884162,36.34357765,127.3712878
7862,다바884163,36.34447919,127.3712863
7863,다바884164,36.34538073,127.3712848
7864,다바884165,36.34628227,127.3712833
7865,다바884166,36.34718381,127.3712819
7866,다바884167,36.34808535,127.3712804
7867,다바884168,36.34898689,127.3712789
7868,다바884169,36.34988843,127.3712774
7869,다바884170,36.35078996,127.3712759
7870,다바884171,36.3516915,127.3712744
7871,다바884172,36.35259304,127.371273
7872,다바884173,36.35349458,127.3712715
7873,다바884174,36.35439612,127.37127
7874,다바884175,36.35529766,127.3712685
7875,다바884176,36.3561992,127.371267
7876,다바884177,36.35710074,127.3712655
7877,다바884178,36.35800227,127.3712641
7878,다바884179,36.35890381,127.3712626
7879,다바884180,36.35980535,127.3712611
7880,다바884181,36.36070689,127.3712596
7881,다바884182,36.36160843,127.3712581
7882,다바884183,36.36250996,127.3712566
7883,다바884184,36.3634115,127.3712551
7884,다바884185,36.36431304,127.3712537
7885,다바884186,36.36521457,127.3712522
7886,다바884187,36.36611611,127.3712507
7887,다바884188,36.36701765,127.3712492
7888,다바884189,36.36791918,127.3712477
7889,다바884190,36.36882072,127.3712462
7890,다바885084,36.27325828,127.3725167
7891,다바885085,36.27415983,127.3725152
7892,다바885105,36.29219082,127.3724859
7893,다바885106,36.29309237,127.3724844
7894,다바885107,36.29399392,127.372483
7895,다바885108,36.29489547,127.3724815
7896,다바885109,36.29579701,127.37248
7897,다바885110,36.29669856,127.3724786
7898,다바885111,36.29760011,127.3724771
7899,다바885112,36.29850165,127.3724756
7900,다바885113,36.2994032,127.3724742
7901,다바885114,36.30030475,127.3724727
7902,다바885115,36.3012063,127.3724712
7903,다바885116,36.30210784,127.3724698
7904,다바885117,36.30300939,127.3724683
7905,다바885118,36.30391094,127.3724668
7906,다바885119,36.30481248,127.3724654
7907,다바885120,36.30571403,127.3724639
7908,다바885121,36.30661557,127.3724624
7909,다바885122,36.30751712,127.372461
7910,다바885123,36.30841867,127.3724595
7911,다바885124,36.30932021,127.372458
7912,다바885125,36.31022176,127.3724566
7913,다바885126,36.3111233,127.3724551
7914,다바885127,36.31202485,127.3724536
7915,다바885128,36.31292639,127.3724522
7916,다바885129,36.31382794,127.3724507
7917,다바885130,36.31472948,127.3724492
7918,다바885131,36.31563103,127.3724478
7919,다바885132,36.31653257,127.3724463
7920,다바885133,36.31743411,127.3724448
7921,다바885134,36.31833566,127.3724433
7922,다바885135,36.3192372,127.3724419
7923,다바885136,36.32013875,127.3724404
7924,다바885137,36.32104029,127.3724389
7925,다바885138,36.32194183,127.3724375
7926,다바885139,36.32284338,127.372436
7927,다바885140,36.32374492,127.3724345
7928,다바885141,36.32464646,127.3724331
7929,다바885142,36.32554801,127.3724316
7930,다바885143,36.32644955,127.3724301
7931,다바885144,36.32735109,127.3724287
7932,다바885145,36.32825264,127.3724272
7933,다바885146,36.32915418,127.3724257
7934,다바885147,36.33005572,127.3724242
7935,다바885148,36.33095726,127.3724228
7936,다바885149,36.33185881,127.3724213
7937,다바885150,36.33276035,127.3724198
7938,다바885151,36.33366189,127.3724184
7939,다바885152,36.33456343,127.3724169
7940,다바885153,36.33546497,127.3724154
7941,다바885154,36.33636651,127.372414
7942,다바885155,36.33726806,127.3724125
7943,다바885156,36.3381696,127.372411
7944,다바885157,36.33907114,127.3724095
7945,다바885158,36.33997268,127.3724081
7946,다바885159,36.34087422,127.3724066
7947,다바885160,36.34177576,127.3724051
7948,다바885161,36.3426773,127.3724037
7949,다바885162,36.34357884,127.3724022
7950,다바885163,36.34448038,127.3724007
7951,다바885164,36.34538192,127.3723992
7952,다바885165,36.34628346,127.3723978
7953,다바885166,36.347185,127.3723963
7954,다바885167,36.34808654,127.3723948
7955,다바885168,36.34898808,127.3723934
7956,다바885169,36.34988962,127.3723919
7957,다바885170,36.35079116,127.3723904
7958,다바885171,36.3516927,127.3723889
7959,다바885172,36.35259424,127.3723875
7960,다바885173,36.35349578,127.372386
7961,다바885174,36.35439732,127.3723845
7962,다바885175,36.35529885,127.3723831
7963,다바885176,36.35620039,127.3723816
7964,다바885177,36.35710193,127.3723801
7965,다바885178,36.35800347,127.3723786
7966,다바885179,36.35890501,127.3723772
7967,다바885180,36.35980655,127.3723757
7968,다바885181,36.36070808,127.3723742
7969,다바885182,36.36160962,127.3723728
7970,다바885183,36.36251116,127.3723713
7971,다바885184,36.3634127,127.3723698
7972,다바885185,36.36431423,127.3723683
7973,다바885186,36.36521577,127.3723669
7974,다바885187,36.36611731,127.3723654
7975,다바885188,36.36701884,127.3723639
7976,다바885189,36.36792038,127.3723625
7977,다바885190,36.36882192,127.372361
7978,다바885191,36.36972345,127.3723595
7979,다바886107,36.2939951,127.3735967
7980,다바886108,36.29489665,127.3735952
7981,다바886109,36.2957982,127.3735938
7982,다바886110,36.29669974,127.3735923
7983,다바886111,36.29760129,127.3735908
7984,다바886112,36.29850284,127.3735894
7985,다바886113,36.29940438,127.3735879
7986,다바886114,36.30030593,127.3735865
7987,다바886115,36.30120748,127.373585
7988,다바886116,36.30210903,127.3735836
7989,다바886117,36.30301057,127.3735821
7990,다바886118,36.30391212,127.3735807
7991,다바886119,36.30481366,127.3735792
7992,다바886120,36.30571521,127.3735778
7993,다바886121,36.30661676,127.3735763
7994,다바886122,36.3075183,127.3735748
7995,다바886123,36.30841985,127.3735734
7996,다바886124,36.30932139,127.3735719
7997,다바886125,36.31022294,127.3735705
7998,다바886126,36.31112448,127.373569
7999,다바886127,36.31202603,127.3735676
8000,다바886128,36.31292758,127.3735661
8001,다바886129,36.31382912,127.3735647
8002,다바886130,36.31473066,127.3735632
8003,다바886131,36.31563221,127.3735617
8004,다바886132,36.31653375,127.3735603
8005,다바886133,36.3174353,127.3735588
8006,다바886134,36.31833684,127.3735574
8007,다바886135,36.31923839,127.3735559
8008,다바886136,36.32013993,127.3735545
8009,다바886137,36.32104147,127.373553
8010,다바886138,36.32194302,127.3735515
8011,다바886139,36.32284456,127.3735501
8012,다바886140,36.32374611,127.3735486
8013,다바886141,36.32464765,127.3735472
8014,다바886142,36.32554919,127.3735457
8015,다바886143,36.32645073,127.3735443
8016,다바886144,36.32735228,127.3735428
8017,다바886145,36.32825382,127.3735414
8018,다바886146,36.32915536,127.3735399
8019,다바886147,36.33005691,127.3735384
8020,다바886148,36.33095845,127.373537
8021,다바886149,36.33185999,127.3735355
8022,다바886150,36.33276153,127.3735341
8023,다바886151,36.33366307,127.3735326
8024,다바886152,36.33456462,127.3735312
8025,다바886153,36.33546616,127.3735297
8026,다바886154,36.3363677,127.3735282
8027,다바886155,36.33726924,127.3735268
8028,다바886156,36.33817078,127.3735253
8029,다바886157,36.33907232,127.3735239
8030,다바886158,36.33997386,127.3735224
8031,다바886159,36.3408754,127.373521
8032,다바886160,36.34177695,127.3735195
8033,다바886161,36.34267849,127.373518
8034,다바886162,36.34358003,127.3735166
8035,다바886163,36.34448157,127.3735151
8036,다바886164,36.34538311,127.3735137
8037,다바886165,36.34628465,127.3735122
8038,다바886166,36.34718619,127.3735107
8039,다바886167,36.34808773,127.3735093
8040,다바886168,36.34898927,127.3735078
8041,다바886169,36.34989081,127.3735064
8042,다바886170,36.35079234,127.3735049
8043,다바886171,36.35169388,127.3735035
8044,다바886172,36.35259542,127.373502
8045,다바886173,36.35349696,127.3735005
8046,다바886174,36.3543985,127.3734991
8047,다바886175,36.35530004,127.3734976
8048,다바886176,36.35620158,127.3734962
8049,다바886177,36.35710312,127.3734947
8050,다바886178,36.35800465,127.3734932
8051,다바886179,36.35890619,127.3734918
8052,다바886180,36.35980773,127.3734903
8053,다바886181,36.36070927,127.3734889
8054,다바886182,36.36161081,127.3734874
8055,다바886183,36.36251234,127.3734859
8056,다바886184,36.36341388,127.3734845
8057,다바886185,36.36431542,127.373483
8058,다바886186,36.36521696,127.3734816
8059,다바886187,36.36611849,127.3734801
8060,다바886188,36.36702003,127.3734786
8061,다바886189,36.36792157,127.3734772
8062,다바886190,36.3688231,127.3734757
8063,다바886191,36.36972464,127.3734743
8064,다바887106,36.29309472,127.3747118
8065,다바887107,36.29399627,127.3747103
8066,다바887108,36.29489782,127.3747089
8067,다바887109,36.29579937,127.3747075
8068,다바887110,36.29670092,127.374706
8069,다바887111,36.29760246,127.3747046
8070,다바887112,36.29850401,127.3747031
8071,다바887113,36.29940556,127.3747017
8072,다바887114,36.3003071,127.3747003
8073,다바887115,36.30120865,127.3746988
8074,다바887116,36.3021102,127.3746974
8075,다바887117,36.30301174,127.3746959
8076,다바887118,36.30391329,127.3746945
8077,다바887119,36.30481484,127.374693
8078,다바887120,36.30571638,127.3746916
8079,다바887121,36.30661793,127.3746902
8080,다바887122,36.30751948,127.3746887
8081,다바887123,36.30842102,127.3746873
8082,다바887124,36.30932257,127.3746858
8083,다바887125,36.31022411,127.3746844
8084,다바887126,36.31112566,127.3746829
8085,다바887127,36.3120272,127.3746815
8086,다바887128,36.31292875,127.3746801
8087,다바887129,36.31383029,127.3746786
8088,다바887130,36.31473184,127.3746772
8089,다바887131,36.31563338,127.3746757
8090,다바887132,36.31653493,127.3746743
8091,다바887133,36.31743647,127.3746728
8092,다바887134,36.31833802,127.3746714
8093,다바887135,36.31923956,127.37467
8094,다바887136,36.3201411,127.3746685
8095,다바887137,36.32104265,127.3746671
8096,다바887138,36.32194419,127.3746656
8097,다바887139,36.32284574,127.3746642
8098,다바887140,36.32374728,127.3746627
8099,다바887141,36.32464882,127.3746613
8100,다바887142,36.32555037,127.3746599
8101,다바887143,36.32645191,127.3746584
8102,다바887144,36.32735345,127.374657
8103,다바887145,36.32825499,127.3746555
8104,다바887146,36.32915654,127.3746541
8105,다바887147,36.33005808,127.3746526
8106,다바887148,36.33095962,127.3746512
8107,다바887149,36.33186116,127.3746497
8108,다바887150,36.33276271,127.3746483
8109,다바887151,36.33366425,127.3746469
8110,다바887152,36.33456579,127.3746454
8111,다바887153,36.33546733,127.374644
8112,다바887154,36.33636887,127.3746425
8113,다바887155,36.33727041,127.3746411
8114,다바887156,36.33817196,127.3746396
8115,다바887157,36.3390735,127.3746382
8116,다바887158,36.33997504,127.3746367
8117,다바887159,36.34087658,127.3746353
8118,다바887160,36.34177812,127.3746339
8119,다바887161,36.34267966,127.3746324
8120,다바887162,36.3435812,127.374631
8121,다바887163,36.34448274,127.3746295
8122,다바887164,36.34538428,127.3746281
8123,다바887165,36.34628582,127.3746266
8124,다바887166,36.34718736,127.3746252
8125,다바887167,36.3480889,127.3746237
8126,다바887168,36.34899044,127.3746223
8127,다바887169,36.34989198,127.3746208
8128,다바887170,36.35079352,127.3746194
8129,다바887171,36.35169506,127.374618
8130,다바887172,36.3525966,127.3746165
8131,다바887173,36.35349814,127.3746151
8132,다바887174,36.35439968,127.3746136
8133,다바887175,36.35530121,127.3746122
8134,다바887176,36.35620275,127.3746107
8135,다바887177,36.35710429,127.3746093
8136,다바887178,36.35800583,127.3746078
8137,다바887179,36.35890737,127.3746064
8138,다바887180,36.35980891,127.3746049
8139,다바887181,36.36071044,127.3746035
8140,다바887182,36.36161198,127.3746021
8141,다바887183,36.36251352,127.3746006
8142,다바887184,36.36341506,127.3745992
8143,다바887185,36.36431659,127.3745977
8144,다바887186,36.36521813,127.3745963
8145,다바887187,36.36611967,127.3745948
8146,다바887188,36.36702121,127.3745934
8147,다바887189,36.36792274,127.3745919
8148,다바887190,36.36882428,127.3745905
8149,다바887191,36.36972581,127.374589
8150,다바887192,36.37062735,127.3745876
8151,다바888106,36.29309589,127.3758255
8152,다바888107,36.29399743,127.375824
8153,다바888108,36.29489898,127.3758226
8154,다바888109,36.29580053,127.3758212
8155,다바888110,36.29670208,127.3758197
8156,다바888111,36.29760362,127.3758183
8157,다바888112,36.29850517,127.3758169
8158,다바888113,36.29940672,127.3758155
8159,다바888114,36.30030827,127.375814
8160,다바888115,36.30120981,127.3758126
8161,다바888116,36.30211136,127.3758112
8162,다바888117,36.30301291,127.3758097
8163,다바888118,36.30391445,127.3758083
8164,다바888119,36.304816,127.3758069
8165,다바888120,36.30571755,127.3758055
8166,다바888121,36.30661909,127.375804
8167,다바888122,36.30752064,127.3758026
8168,다바888123,36.30842218,127.3758012
8169,다바888124,36.30932373,127.3757997
8170,다바888125,36.31022527,127.3757983
8171,다바888126,36.31112682,127.3757969
8172,다바888127,36.31202837,127.3757954
8173,다바888128,36.31292991,127.375794
8174,다바888129,36.31383146,127.3757926
8175,다바888130,36.314733,127.3757912
8176,다바888131,36.31563455,127.3757897
8177,다바888132,36.31653609,127.3757883
8178,다바888133,36.31743763,127.3757869
8179,다바888134,36.31833918,127.3757854
8180,다바888135,36.31924072,127.375784
8181,다바888136,36.32014227,127.3757826
8182,다바888137,36.32104381,127.3757811
8183,다바888138,36.32194535,127.3757797
8184,다바888139,36.3228469,127.3757783
8185,다바888140,36.32374844,127.3757768
8186,다바888141,36.32464999,127.3757754
8187,다바888142,36.32555153,127.375774
8188,다바888143,36.32645307,127.3757726
8189,다바888144,36.32735461,127.3757711
8190,다바888145,36.32825616,127.3757697
8191,다바888146,36.3291577,127.3757683
8192,다바888147,36.33005924,127.3757668
8193,다바888148,36.33096078,127.3757654
